,source,target
3313,33923443.0,8.328030701153526e+17
3314,33923443.0,1160198826.0
3315,33923443.0,3163772001.0
3316,33923443.0,2320821690.0
3317,33923443.0,435516305.0
3318,33923443.0,2187233760.0
3319,33923443.0,15396298.0
3320,33923443.0,53017384.0
3321,33923443.0,23834147.0
3322,33923443.0,100658567.0
3323,33923443.0,549862794.0
3324,33923443.0,272965603.0
3325,33923443.0,205821431.0
3326,33923443.0,314613453.0
3327,33923443.0,62397252.0
3328,33923443.0,59708490.0
3329,33923443.0,795475314.0
3330,33923443.0,718831308.0
3331,33923443.0,18352761.0
3332,33923443.0,46096376.0
3333,33923443.0,387341952.0
3334,33923443.0,294149040.0
3335,534731123.0,2186630257.0
3336,534731123.0,373464462.0
3337,534731123.0,921718784.0
3338,534731123.0,1637860849.0
3339,534731123.0,266898327.0
3340,534731123.0,205821431.0
3341,534731123.0,1340593538.0
3342,534731123.0,614693405.0
3343,534731123.0,426664737.0
3344,534731123.0,544466882.0
3345,981688693.0,806963953.0
3346,981688693.0,921718784.0
3347,981688693.0,549862794.0
3348,981688693.0,1029436669.0
3349,981688693.0,1022356584.0
3350,981688693.0,1157628397.0
3351,981688693.0,258430354.0
3352,981688693.0,613429101.0
3353,981688693.0,491044079.0
3354,981688693.0,611649223.0
3355,981688693.0,1317061333.0
3356,981688693.0,426664737.0
3357,981688693.0,244101096.0
3358,73013623.0,389982044.0
3359,73013623.0,549862794.0
3360,73013623.0,763855561.0
3361,73013623.0,1225998914.0
3362,73013623.0,1022356584.0
3363,73013623.0,1157628397.0
3364,73013623.0,205821431.0
3365,73013623.0,613429101.0
3366,73013623.0,491044079.0
3367,73013623.0,516440632.0
3368,1066586490.0,79807769.0
3369,1066586490.0,373464462.0
3370,1066586490.0,1074694838.0
3371,1066586490.0,478936319.0
3372,1066586490.0,921718784.0
3373,1066586490.0,599859650.0
3374,1066586490.0,763855561.0
3375,1066586490.0,1022356584.0
3376,1066586490.0,36129150.0
3377,1066586490.0,898176697.0
3378,1066586490.0,516440632.0
3379,36129150.0,1210627806.0
3380,36129150.0,79807769.0
3381,36129150.0,231430595.0
3382,36129150.0,183067177.0
3383,36129150.0,1074694838.0
3384,36129150.0,205915258.0
3385,36129150.0,921718784.0
3386,36129150.0,987646591.0
3387,36129150.0,599859650.0
3388,36129150.0,1029436669.0
3389,36129150.0,1225998914.0
3390,36129150.0,1157628397.0
3391,36129150.0,372262602.0
3392,36129150.0,66559251.0
3393,36129150.0,73986605.0
3394,36129150.0,28609576.0
3395,36129150.0,3365844274.0
3396,36129150.0,3223911192.0
3397,36129150.0,3119966597.0
3398,36129150.0,2896090545.0
3399,36129150.0,82901380.0
3400,36129150.0,310030170.0
3401,36129150.0,1475820504.0
3402,36129150.0,2320799292.0
3403,36129150.0,169317229.0
3404,36129150.0,2320805611.0
3405,36129150.0,23246523.0
3406,36129150.0,1488768168.0
3407,36129150.0,373464462.0
3408,36129150.0,1701978805.0
3409,36129150.0,1715582580.0
3410,36129150.0,271662402.0
3411,36129150.0,338432393.0
3412,36129150.0,1321767960.0
3413,36129150.0,1637860849.0
3414,36129150.0,25265869.0
3415,36129150.0,1561089631.0
3416,36129150.0,1561353698.0
3417,36129150.0,175424203.0
3418,36129150.0,1372550988.0
3419,36129150.0,260900316.0
3420,36129150.0,123570035.0
3421,36129150.0,1273725474.0
3422,36129150.0,123006717.0
3423,36129150.0,1371474391.0
3424,36129150.0,62519796.0
3425,36129150.0,95982652.0
3426,36129150.0,249385626.0
3427,36129150.0,1278889040.0
3428,36129150.0,1136086656.0
3429,36129150.0,14192558.0
3430,36129150.0,42300159.0
3431,36129150.0,921759169.0
3432,36129150.0,39047949.0
3433,36129150.0,925562760.0
3434,36129150.0,25449058.0
3435,36129150.0,806497141.0
3436,36129150.0,904408999.0
3437,36129150.0,23473488.0
3438,36129150.0,1133833939.0
3439,36129150.0,407770771.0
3440,36129150.0,283091990.0
3441,36129150.0,1093256749.0
3442,36129150.0,714407106.0
3443,36129150.0,747361740.0
3444,36129150.0,1285791349.0
3445,36129150.0,796865010.0
3446,36129150.0,1329988831.0
3447,36129150.0,1096070666.0
3448,36129150.0,65420357.0
3449,36129150.0,479816451.0
3450,36129150.0,491044079.0
3451,36129150.0,244101096.0
3452,36129150.0,469670967.0
3453,36129150.0,1262589638.0
3454,36129150.0,333609970.0
3455,36129150.0,289339141.0
3456,36129150.0,605386346.0
3457,36129150.0,1134175273.0
3458,36129150.0,1177869666.0
3459,36129150.0,1167196928.0
3460,36129150.0,182915458.0
3461,36129150.0,563907421.0
3462,36129150.0,124558745.0
3463,36129150.0,16248319.0
3464,36129150.0,364138072.0
3465,36129150.0,17536486.0
3466,36129150.0,94365433.0
3467,36129150.0,801278610.0
3468,36129150.0,15051884.0
3469,36129150.0,1005209094.0
3470,36129150.0,983142398.0
3471,36129150.0,22984215.0
3472,36129150.0,612359723.0
3473,36129150.0,1006329061.0
3474,36129150.0,98201361.0
3475,36129150.0,582208506.0
3476,36129150.0,299691268.0
3477,36129150.0,412648934.0
3478,36129150.0,43662728.0
3479,36129150.0,91313476.0
3480,36129150.0,245191224.0
3481,36129150.0,33098495.0
3482,36129150.0,32584728.0
3483,36129150.0,65577676.0
3484,36129150.0,16383523.0
3485,36129150.0,69681766.0
3486,36129150.0,15274836.0
3487,36129150.0,90577822.0
3488,36129150.0,91298698.0
3489,36129150.0,81619592.0
3490,36129150.0,81725200.0
3491,36129150.0,35767916.0
3492,36129150.0,379869831.0
3493,36129150.0,242686426.0
3494,36129150.0,259873788.0
3495,36129150.0,601348602.0
3496,36129150.0,388847099.0
3497,36129150.0,16885335.0
3498,36129150.0,892728360.0
3499,36129150.0,889456622.0
3500,36129150.0,18637420.0
3501,36129150.0,15378358.0
3502,36129150.0,516440632.0
3503,36129150.0,438390080.0
3504,36129150.0,21993071.0
3505,36129150.0,67604977.0
3506,36129150.0,50917833.0
3507,36129150.0,189938343.0
3508,36129150.0,474738142.0
3509,36129150.0,715943354.0
3510,36129150.0,107175080.0
3511,36129150.0,22271644.0
3512,36129150.0,45436858.0
3513,36129150.0,76348185.0
3514,36129150.0,857646362.0
3515,36129150.0,210781980.0
3516,36129150.0,213535116.0
3517,36129150.0,700656410.0
3518,36129150.0,23834147.0
3519,36129150.0,298141096.0
3520,36129150.0,107371972.0
3521,36129150.0,37728789.0
3522,36129150.0,90422426.0
3523,36129150.0,205821431.0
3524,36129150.0,437085205.0
3525,36129150.0,16200937.0
3526,36129150.0,589688598.0
3527,36129150.0,755431974.0
3528,36129150.0,603809479.0
3529,36129150.0,388971988.0
3530,36129150.0,169405303.0
3531,36129150.0,718831308.0
3532,36129150.0,455174939.0
3533,36129150.0,386241174.0
3534,1.2503454225911112e+18,1.2890443268158054e+18
3535,1.2503454225911112e+18,537219894.0
3536,1.2503454225911112e+18,347715542.0
3537,1.2503454225911112e+18,166252198.0
3538,1.2503454225911112e+18,24863440.0
3539,1.2503454225911112e+18,203253392.0
3540,33057154.0,353917446.0
3541,33057154.0,87606674.0
3542,33057154.0,151934168.0
3543,33057154.0,231430595.0
3544,33057154.0,160134542.0
3545,33057154.0,1022356584.0
3546,33057154.0,258430354.0
3547,33057154.0,898176697.0
3548,33057154.0,516440632.0
3549,33057154.0,134835729.0
3550,33057154.0,426664737.0
3551,19890561.0,4876073664.0
3552,19890561.0,2186630257.0
3553,19890561.0,1160198826.0
3554,19890561.0,79807769.0
3555,19890561.0,373464462.0
3556,19890561.0,478936319.0
3557,19890561.0,1637860849.0
3558,19890561.0,599859650.0
3559,19890561.0,795475314.0
3560,19890561.0,544466882.0
3561,9.688935943281828e+17,3234030582.0
3562,9.688935943281828e+17,473080263.0
3563,9.688935943281828e+17,17394758.0
3564,9.688935943281828e+17,85672875.0
3565,9.688935943281828e+17,704207840.0
3566,9.688935943281828e+17,2187233760.0
3567,9.688935943281828e+17,912345692.0
3568,9.688935943281828e+17,183067177.0
3569,9.688935943281828e+17,95982652.0
3570,9.688935943281828e+17,205915258.0
3571,9.688935943281828e+17,266898327.0
3572,9.688935943281828e+17,65420357.0
3573,9.688935943281828e+17,614693405.0
3574,9.688935943281828e+17,37728789.0
3575,9.688935943281828e+17,1117043418.0
3576,9.688935943281828e+17,544466882.0
3577,9.688935943281828e+17,506201323.0
3578,3119966597.0,15703186.0
3579,3119966597.0,17394758.0
3580,3119966597.0,79807769.0
3581,3119966597.0,2557265432.0
3582,3119966597.0,231430595.0
3583,3119966597.0,2187233760.0
3584,3119966597.0,478936319.0
3585,3119966597.0,987646591.0
3586,3119966597.0,898176697.0
3587,3119966597.0,169899371.0
3588,3119966597.0,62397252.0
3589,3119966597.0,591813757.0
3590,3119966597.0,191159103.0
3591,3119966597.0,516440632.0
3592,3119966597.0,37728789.0
3593,3119966597.0,166183813.0
3594,3119966597.0,387341952.0
3595,3119966597.0,1117043418.0
3596,3119966597.0,544466882.0
3597,1.0631629450505012e+18,7.387343445383455e+17
3598,1.0631629450505012e+18,23745634.0
3599,1.0631629450505012e+18,79807769.0
3600,1.0631629450505012e+18,41131859.0
3601,1.0631629450505012e+18,599859650.0
3602,1.0631629450505012e+18,763855561.0
3603,1.0631629450505012e+18,372262602.0
3604,1.0631629450505012e+18,65420357.0
3605,1.0631629450505012e+18,516440632.0
3606,1.0631629450505012e+18,294149040.0
3607,82901380.0,2186630257.0
3608,82901380.0,373464462.0
3609,82901380.0,1074694838.0
3610,82901380.0,478936319.0
3611,82901380.0,921718784.0
3612,82901380.0,1637860849.0
3613,82901380.0,763855561.0
3614,82901380.0,718831308.0
3615,82901380.0,544466882.0
3616,3299645832.0,166252198.0
3617,3299645832.0,498261022.0
3618,3299645832.0,57008913.0
3619,3299645832.0,487352746.0
3620,3299645832.0,948831122.0
3621,3299645832.0,318106877.0
3622,3299645832.0,1135920847.0
3623,3299645832.0,1471077301.0
3624,3299645832.0,846344095.0
3625,182915458.0,79807769.0
3626,182915458.0,373464462.0
3627,182915458.0,1074694838.0
3628,182915458.0,205915258.0
3629,182915458.0,478936319.0
3630,182915458.0,921718784.0
3631,182915458.0,599859650.0
3632,182915458.0,1029436669.0
3633,182915458.0,763855561.0
3634,182915458.0,1022356584.0
3635,182915458.0,1157628397.0
3636,182915458.0,1317061333.0
3637,338432393.0,79807769.0
3638,338432393.0,231430595.0
3639,338432393.0,373464462.0
3640,338432393.0,1074694838.0
3641,338432393.0,205915258.0
3642,338432393.0,478936319.0
3643,338432393.0,921718784.0
3644,338432393.0,549862794.0
3645,338432393.0,599859650.0
3646,338432393.0,1029436669.0
3647,338432393.0,1157628397.0
3648,338432393.0,491044079.0
3649,338432393.0,611649223.0
3650,338432393.0,1317061333.0
3651,338432393.0,62397252.0
3652,338432393.0,516440632.0
3653,338432393.0,544466882.0
3654,213535116.0,806963953.0
3655,213535116.0,205821431.0
3656,213535116.0,613429101.0
3657,213535116.0,491044079.0
3658,213535116.0,611649223.0
3659,213535116.0,516440632.0
3660,213535116.0,718831308.0
3661,213535116.0,188500598.0
3662,342114702.0,2186630257.0
3663,342114702.0,1160198826.0
3664,342114702.0,79807769.0
3665,342114702.0,2187233760.0
3666,342114702.0,2161336309.0
3667,342114702.0,478936319.0
3668,342114702.0,1637860849.0
3669,342114702.0,599859650.0
3670,342114702.0,1340593538.0
3671,342114702.0,1317061333.0
3672,342114702.0,544466882.0
3673,2823694738.0,20739133.0
3674,2823694738.0,8.652700891505418e+17
3675,2823694738.0,17394758.0
3676,2823694738.0,202120926.0
3677,2823694738.0,636575082.0
3678,2823694738.0,79807769.0
3679,2823694738.0,189162903.0
3680,2823694738.0,183067177.0
3681,2823694738.0,987646591.0
3682,2823694738.0,65420357.0
3683,2823694738.0,91313476.0
3684,2823694738.0,479816451.0
3685,2823694738.0,294149040.0
3686,222527894.0,17394758.0
3687,222527894.0,79807769.0
3688,222527894.0,231430595.0
3689,222527894.0,1074694838.0
3690,222527894.0,1701978805.0
3691,222527894.0,478936319.0
3692,222527894.0,921718784.0
3693,222527894.0,1029436669.0
3694,222527894.0,205821431.0
3695,359037337.0,1210627806.0
3696,359037337.0,378643551.0
3697,359037337.0,14372104.0
3698,359037337.0,289461078.0
3699,359037337.0,3971883682.0
3700,359037337.0,16529873.0
3701,359037337.0,2341853726.0
3702,359037337.0,16596200.0
3703,359037337.0,2964584867.0
3704,359037337.0,8.695294865296753e+17
3705,359037337.0,435516305.0
3706,359037337.0,291261221.0
3707,18104730.0,1.2890443268158054e+18
3708,18104730.0,17552387.0
3709,18104730.0,3329411729.0
3710,18104730.0,24863440.0
3711,18104730.0,95875062.0
3712,18104730.0,85672875.0
3713,18104730.0,704207840.0
3714,18104730.0,189162903.0
3715,18104730.0,912345692.0
3716,18104730.0,183067177.0
3717,18104730.0,987646591.0
3718,18104730.0,100658567.0
3719,18104730.0,549862794.0
3720,18104730.0,266898327.0
3721,18104730.0,205821431.0
3722,18104730.0,65420357.0
3723,18104730.0,1272407948.0
3724,18104730.0,516440632.0
3725,18104730.0,123231225.0
3726,18104730.0,1005209094.0
3727,18104730.0,544466882.0
3728,59228570.0,619965810.0
3729,59228570.0,17394758.0
3730,59228570.0,3163772001.0
3731,59228570.0,79807769.0
3732,59228570.0,373464462.0
3733,59228570.0,205915258.0
3734,59228570.0,987646591.0
3735,59228570.0,1029436669.0
3736,59228570.0,1225998914.0
3737,59228570.0,1157628397.0
3738,59228570.0,613429101.0
3739,59228570.0,611649223.0
3740,59228570.0,169899371.0
3741,59228570.0,91313476.0
3742,59228570.0,18352761.0
3743,265085341.0,79807769.0
3744,265085341.0,373464462.0
3745,265085341.0,1637860849.0
3746,265085341.0,100658567.0
3747,265085341.0,1022356584.0
3748,265085341.0,272965603.0
3749,265085341.0,205821431.0
3750,265085341.0,62397252.0
3751,265085341.0,244101096.0
3752,265085341.0,1117043418.0
3753,265085341.0,775410684.0
3754,17850785.0,574978714.0
3755,17850785.0,15300423.0
3756,17850785.0,436886807.0
3757,17850785.0,347261357.0
3758,17850785.0,79807769.0
3759,17850785.0,23834147.0
3760,17850785.0,272965603.0
3761,17850785.0,65420357.0
3762,17850785.0,314613453.0
3763,17850785.0,59708490.0
3764,17850785.0,516440632.0
3765,17850785.0,479816451.0
3766,17850785.0,1005209094.0
3767,266635682.0,20739133.0
3768,266635682.0,17552387.0
3769,266635682.0,166252198.0
3770,266635682.0,95875062.0
3771,266635682.0,231430595.0
3772,266635682.0,912345692.0
3773,266635682.0,18587157.0
3774,266635682.0,549862794.0
3775,266635682.0,775410330.0
3776,266635682.0,166183813.0
3777,2964584867.0,15300423.0
3778,2964584867.0,20739133.0
3779,2964584867.0,29264664.0
3780,2964584867.0,17394758.0
3781,2964584867.0,85672875.0
3782,2964584867.0,272965603.0
3783,2964584867.0,266898327.0
3784,2964584867.0,314613453.0
3785,2964584867.0,600637195.0
3786,487352746.0,1210627806.0
3787,487352746.0,277088720.0
3788,487352746.0,37885887.0
3789,487352746.0,9.975779918435287e+17
3790,487352746.0,3130627486.0
3791,487352746.0,166252198.0
3792,487352746.0,3234030582.0
3793,487352746.0,8.896235594247946e+17
3794,487352746.0,9.126151046671606e+17
3795,487352746.0,24863440.0
3796,487352746.0,2599964088.0
3797,487352746.0,846327540.0
3798,487352746.0,213228400.0
3799,487352746.0,781753796.0
3800,487352746.0,57008913.0
3801,487352746.0,2603023009.0
3802,487352746.0,3021274672.0
3803,487352746.0,2207541182.0
3804,487352746.0,8.626998348134072e+17
3805,487352746.0,1.083050519059415e+18
3806,487352746.0,1.2740222817994998e+18
3807,487352746.0,19178148.0
3808,487352746.0,391134212.0
3809,487352746.0,1.2760573594844324e+18
3810,487352746.0,183536553.0
3811,487352746.0,280669008.0
3812,487352746.0,860884598.0
3813,487352746.0,46101140.0
3814,487352746.0,1.0401491133445898e+18
3815,487352746.0,3834939257.0
3816,487352746.0,3037187311.0
3817,487352746.0,9.941140170641162e+17
3818,487352746.0,4288074688.0
3819,487352746.0,300875329.0
3820,487352746.0,9.240137142228296e+17
3821,487352746.0,348497718.0
3822,487352746.0,291806902.0
3823,487352746.0,4566785009.0
3824,487352746.0,7.387343445383455e+17
3825,487352746.0,244033178.0
3826,487352746.0,3917258414.0
3827,487352746.0,288328895.0
3828,487352746.0,109272922.0
3829,487352746.0,153134508.0
3830,487352746.0,2803369776.0
3831,487352746.0,1887486780.0
3832,487352746.0,636575082.0
3833,487352746.0,23448938.0
3834,487352746.0,2388848229.0
3835,487352746.0,3092782540.0
3836,487352746.0,999199824.0
3837,487352746.0,435516305.0
3838,487352746.0,1215735158.0
3839,487352746.0,625489039.0
3840,487352746.0,2320821690.0
3841,487352746.0,383314705.0
3842,487352746.0,1602008113.0
3843,487352746.0,67912605.0
3844,487352746.0,41089937.0
3845,487352746.0,948831122.0
3846,487352746.0,1860704768.0
3847,487352746.0,710567898.0
3848,487352746.0,1135920847.0
3849,487352746.0,59708490.0
3850,487352746.0,22185860.0
3851,487352746.0,62010125.0
3852,487352746.0,414266785.0
3853,487352746.0,183067177.0
3854,487352746.0,33098495.0
3855,487352746.0,846344095.0
3856,487352746.0,133507637.0
3857,487352746.0,134835729.0
3858,487352746.0,61197041.0
3859,487352746.0,30257834.0
3860,487352746.0,30947125.0
3861,487352746.0,23745634.0
3862,487352746.0,124436459.0
3863,1453801898.0,17394758.0
3864,1453801898.0,2186630257.0
3865,1453801898.0,1160198826.0
3866,1453801898.0,79807769.0
3867,1453801898.0,2557265432.0
3868,1453801898.0,478936319.0
3869,1453801898.0,1637860849.0
3870,1453801898.0,23834147.0
3871,1453801898.0,599859650.0
3872,1453801898.0,1340593538.0
3873,1453801898.0,516440632.0
3874,1453801898.0,37728789.0
3875,374016426.0,2186630257.0
3876,374016426.0,1160198826.0
3877,374016426.0,2187233760.0
3878,374016426.0,205915258.0
3879,374016426.0,478936319.0
3880,374016426.0,599859650.0
3881,374016426.0,266898327.0
3882,374016426.0,1317061333.0
3883,374016426.0,62397252.0
3884,374016426.0,516440632.0
3885,347261357.0,1210627806.0
3886,347261357.0,151934168.0
3887,347261357.0,14372104.0
3888,347261357.0,320524842.0
3889,347261357.0,15066876.0
3890,347261357.0,12726792.0
3891,347261357.0,386538440.0
3892,347261357.0,3335731978.0
3893,347261357.0,17536486.0
3894,347261357.0,3131243261.0
3895,347261357.0,318383192.0
3896,347261357.0,21621749.0
3897,347261357.0,8.080515182429798e+17
3898,347261357.0,21836409.0
3899,347261357.0,8976262.0
3900,347261357.0,16248319.0
3901,347261357.0,586941998.0
3902,347261357.0,15081182.0
3903,347261357.0,73986605.0
3904,347261357.0,49413866.0
3905,347261357.0,868637460.0
3906,347261357.0,38804737.0
3907,347261357.0,44171091.0
3908,345864624.0,17394758.0
3909,345864624.0,79807769.0
3910,345864624.0,1074694838.0
3911,345864624.0,1711459278.0
3912,345864624.0,478936319.0
3913,345864624.0,921718784.0
3914,345864624.0,1637860849.0
3915,345864624.0,599859650.0
3916,345864624.0,205821431.0
3917,345864624.0,1317061333.0
3918,345864624.0,516440632.0
3919,345864624.0,718831308.0
3920,345864624.0,426664737.0
3921,345864624.0,544466882.0
3922,715927987.0,373464462.0
3923,715927987.0,1074694838.0
3924,715927987.0,205915258.0
3925,715927987.0,478936319.0
3926,715927987.0,921718784.0
3927,715927987.0,1029436669.0
3928,715927987.0,763855561.0
3929,715927987.0,1022356584.0
3930,715927987.0,1157628397.0
3931,715927987.0,491044079.0
3932,715927987.0,1317061333.0
3933,715927987.0,516440632.0
3934,715927987.0,718831308.0
3935,715927987.0,91313476.0
3936,715927987.0,426664737.0
3937,2959020469.0,2557265432.0
3938,2959020469.0,1074694838.0
3939,2959020469.0,205915258.0
3940,2959020469.0,478936319.0
3941,2959020469.0,987646591.0
3942,2959020469.0,599859650.0
3943,2959020469.0,1317061333.0
3944,2959020469.0,718831308.0
3945,2959020469.0,37728789.0
3946,3313985975.0,95875062.0
3947,3313985975.0,2187233760.0
3948,3313985975.0,95982652.0
3949,3313985975.0,65420357.0
3950,3313985975.0,203253392.0
3951,3313985975.0,166183813.0
3952,3313985975.0,1117043418.0
3953,3313985975.0,544466882.0
3954,2395605438.0,1210627806.0
3955,2395605438.0,300875329.0
3956,2395605438.0,59386332.0
3957,2395605438.0,1883570137.0
3958,2395605438.0,1215735158.0
3959,2395605438.0,61197041.0
3960,2395605438.0,53017384.0
3961,2395605438.0,124436459.0
3962,2395605438.0,632793024.0
3963,599859650.0,1210627806.0
3964,599859650.0,373464462.0
3965,599859650.0,1074694838.0
3966,599859650.0,478936319.0
3967,599859650.0,921718784.0
3968,599859650.0,987646591.0
3969,599859650.0,226518030.0
3970,599859650.0,1.186609137850798e+18
3971,599859650.0,1.1601611936982876e+18
3972,599859650.0,66559251.0
3973,599859650.0,9.84636333271339e+17
3974,599859650.0,1.095724899656704e+18
3975,599859650.0,2334123326.0
3976,599859650.0,15081182.0
3977,599859650.0,63219690.0
3978,599859650.0,9.94572684980818e+17
3979,599859650.0,9.737690865375804e+17
3980,599859650.0,3226709505.0
3981,599859650.0,270057190.0
3982,599859650.0,9.199659641119334e+17
3983,599859650.0,2349305420.0
3984,599859650.0,4562644942.0
3985,599859650.0,8.61938310159192e+17
3986,599859650.0,8.490418375622287e+17
3987,599859650.0,179848577.0
3988,599859650.0,8.44963975209005e+17
3989,599859650.0,8.328030701153526e+17
3990,599859650.0,2883024144.0
3991,599859650.0,7.574053259558257e+17
3992,599859650.0,7.48380377253843e+17
3993,599859650.0,7.264903024884163e+17
3994,599859650.0,2893231512.0
3995,599859650.0,2335252139.0
3996,599859650.0,73986605.0
3997,599859650.0,2445213588.0
3998,599859650.0,3111226033.0
3999,599859650.0,1602870768.0
4000,599859650.0,2384779140.0
4001,599859650.0,7.231912350710989e+17
4002,599859650.0,605386346.0
4003,599859650.0,3031936098.0
4004,599859650.0,2186630257.0
4005,599859650.0,2259754032.0
4006,599859650.0,4233539535.0
4007,599859650.0,1631867725.0
4008,599859650.0,2772936385.0
4009,599859650.0,85043148.0
4010,599859650.0,3111850551.0
4011,599859650.0,3124753187.0
4012,599859650.0,351124495.0
4013,599859650.0,3223911192.0
4014,599859650.0,231209687.0
4015,599859650.0,2825221313.0
4016,599859650.0,747361740.0
4017,599859650.0,1367137064.0
4018,599859650.0,2838004262.0
4019,599859650.0,25449058.0
4020,599859650.0,2896090545.0
4021,599859650.0,2904595194.0
4022,599859650.0,1133833939.0
4023,599859650.0,1042971788.0
4024,599859650.0,2320821690.0
4025,599859650.0,2828452952.0
4026,599859650.0,2778944996.0
4027,599859650.0,283091990.0
4028,599859650.0,2320799292.0
4029,599859650.0,424364758.0
4030,599859650.0,364138072.0
4031,599859650.0,78361556.0
4032,599859650.0,2557265432.0
4033,599859650.0,1101547334.0
4034,599859650.0,141764283.0
4035,599859650.0,437085205.0
4036,599859650.0,621794372.0
4037,599859650.0,23922219.0
4038,599859650.0,494656404.0
4039,599859650.0,2251602632.0
4040,599859650.0,324852811.0
4041,599859650.0,169317229.0
4042,599859650.0,2204696534.0
4043,599859650.0,1488768168.0
4044,599859650.0,357074918.0
4045,599859650.0,901800547.0
4046,599859650.0,2235067801.0
4047,599859650.0,1273725474.0
4048,599859650.0,1464497652.0
4049,599859650.0,124558745.0
4050,599859650.0,348617209.0
4051,599859650.0,1329988831.0
4052,599859650.0,1701978805.0
4053,599859650.0,1022621028.0
4054,599859650.0,105774191.0
4055,599859650.0,1615298353.0
4056,599859650.0,1029436669.0
4057,599859650.0,1292483263.0
4058,599859650.0,583900377.0
4059,599859650.0,1572602677.0
4060,599859650.0,361864511.0
4061,599859650.0,1586626033.0
4062,599859650.0,314331143.0
4063,599859650.0,1598485519.0
4064,599859650.0,223894083.0
4065,599859650.0,1452439544.0
4066,599859650.0,1134144572.0
4067,599859650.0,1285791349.0
4068,599859650.0,966081198.0
4069,599859650.0,260900316.0
4070,599859650.0,1372550988.0
4071,599859650.0,289339141.0
4072,599859650.0,1475820504.0
4073,599859650.0,503479172.0
4074,599859650.0,22984215.0
4075,599859650.0,242686426.0
4076,599859650.0,282270906.0
4077,599859650.0,806497141.0
4078,599859650.0,123570035.0
4079,599859650.0,1067591503.0
4080,599859650.0,801278610.0
4081,599859650.0,62519796.0
4082,599859650.0,1321767960.0
4083,599859650.0,1067750762.0
4084,599859650.0,717923588.0
4085,599859650.0,796865010.0
4086,599859650.0,249385626.0
4087,599859650.0,298141096.0
4088,599859650.0,23834147.0
4089,599859650.0,589688598.0
4090,599859650.0,1077811844.0
4091,599859650.0,594582469.0
4092,599859650.0,23246523.0
4093,599859650.0,210781980.0
4094,599859650.0,353900350.0
4095,599859650.0,925562760.0
4096,599859650.0,1256273917.0
4097,599859650.0,21313035.0
4098,599859650.0,1203688680.0
4099,599859650.0,407770771.0
4100,599859650.0,275481340.0
4101,599859650.0,194606227.0
4102,599859650.0,140079968.0
4103,599859650.0,1287036738.0
4104,599859650.0,401870563.0
4105,599859650.0,474738142.0
4106,599859650.0,323734252.0
4107,599859650.0,1093256749.0
4108,599859650.0,491044079.0
4109,599859650.0,546928462.0
4110,599859650.0,253207919.0
4111,599859650.0,611649223.0
4112,599859650.0,1022356584.0
4113,599859650.0,372262602.0
4114,599859650.0,147383043.0
4115,599859650.0,41792733.0
4116,599859650.0,494305756.0
4117,599859650.0,80117255.0
4118,599859650.0,456122274.0
4119,599859650.0,23780201.0
4120,599859650.0,217468218.0
4121,599859650.0,412648934.0
4122,599859650.0,1317061333.0
4123,599859650.0,65420357.0
4124,599859650.0,1031351556.0
4125,599859650.0,771638922.0
4126,599859650.0,16885335.0
4127,599859650.0,108045600.0
4128,599859650.0,142791487.0
4129,599859650.0,602092974.0
4130,599859650.0,612359723.0
4131,599859650.0,18637420.0
4132,599859650.0,1262589638.0
4133,599859650.0,420250988.0
4134,599859650.0,84042973.0
4135,599859650.0,290012051.0
4136,599859650.0,123032639.0
4137,599859650.0,45436858.0
4138,599859650.0,17018005.0
4139,599859650.0,52818430.0
4140,599859650.0,613429101.0
4141,599859650.0,388847099.0
4142,599859650.0,755431974.0
4143,599859650.0,271662402.0
4144,599859650.0,516440632.0
4145,599859650.0,310030170.0
4146,599859650.0,98201361.0
4147,599859650.0,395127816.0
4148,599859650.0,558533314.0
4149,599859650.0,191159103.0
4150,599859650.0,339904443.0
4151,599859650.0,595633209.0
4152,599859650.0,120036324.0
4153,599859650.0,469169273.0
4154,599859650.0,601348602.0
4155,599859650.0,482133423.0
4156,599859650.0,563907421.0
4157,599859650.0,23429657.0
4158,599859650.0,1006329061.0
4159,599859650.0,431529466.0
4160,599859650.0,1157628397.0
4161,599859650.0,1167196928.0
4162,599859650.0,24771318.0
4163,599859650.0,705436512.0
4164,599859650.0,18513058.0
4165,599859650.0,205821431.0
4166,599859650.0,83678036.0
4167,599859650.0,1136086656.0
4168,599859650.0,92686819.0
4169,599859650.0,564963994.0
4170,599859650.0,582208506.0
4171,599859650.0,388971988.0
4172,599859650.0,35009875.0
4173,599859650.0,37728789.0
4174,599859650.0,65577676.0
4175,599859650.0,289044047.0
4176,599859650.0,245191224.0
4177,599859650.0,983142398.0
4178,599859650.0,519635753.0
4179,599859650.0,333609970.0
4180,599859650.0,857646362.0
4181,599859650.0,205360046.0
4182,599859650.0,386982500.0
4183,599859650.0,169405303.0
4184,599859650.0,763855561.0
4185,599859650.0,54964122.0
4186,599859650.0,14920914.0
4187,599859650.0,299691268.0
4188,599859650.0,325399382.0
4189,599859650.0,508763145.0
4190,599859650.0,18539631.0
4191,599859650.0,28914186.0
4192,599859650.0,455174939.0
4193,599859650.0,459218778.0
4194,599859650.0,341445101.0
4195,599859650.0,90422426.0
4196,599859650.0,128404685.0
4197,599859650.0,444378105.0
4198,599859650.0,21993071.0
4199,599859650.0,59386332.0
4200,599859650.0,117982625.0
